Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label,Tiny_URL
telalmakkah.com,0,0,0,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
asc-electrical.co.uk,0,0,0,3,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
jlgraphic.fr,0,0,1,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
j.mp,0,0,0,1,0,0,,0,1,0,1,1,0,0,1,0,1,1.0
dzd.rksmb.org,0,0,1,4,0,0,,0,0,0,0,1,0,0,1,0,1,1.0
myinvestvision.com,0,0,0,2,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
betasusgirisadresi.blogspot.com,0,0,0,0,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
xurl.es,0,0,0,1,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
embassyhotelguntur.com,0,0,0,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
useablevarex.com,0,0,1,5,0,0,,0,0,1,0,1,1,1,1,1,1,1.0
positiveomar.net,0,0,0,1,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
paypal.a2fb.top,0,0,0,0,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
paxful.com.applepayers.com,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
adobe.cloud.file2.shirnesa.ir,0,0,1,2,0,0,,0,1,1,1,1,1,1,1,1,1,0.0
portoengenharia.net,0,0,1,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
ballroad.com,0,0,1,8,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
handle.booktobi.com,0,0,0,2,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
storage.googleapis.com,0,0,1,2,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
bcpzonasegurabeta-viabcp-com.fusiontechsoftware.com,0,0,1,2,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
js-pgrnce.stackblitz.io,0,1,0,0,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
playarprint.com,0,0,1,2,0,0,,0,0,1,1,1,0,0,1,0,1,1.0
drive.google.com,0,0,1,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
lycroproducts-my.sharepoint.com,0,0,1,5,0,0,,1,0,0,1,1,0,0,1,0,1,1.0
luckypetshouse.com,0,0,0,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
ingresovirtualcr.com,0,0,0,1,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
mocktails.co.in,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
doctorannenkova.ru,0,0,0,1,0,0,,0,0,0,0,1,1,1,1,1,1,0.0
ime.uff.br,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
chiatena.zxy.me,0,0,1,6,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
saranewmaroc.com,0,0,0,3,0,0,,0,0,1,0,0,0,0,1,1,1,0.0
track-gr.winpqc.com,0,0,1,3,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
gcspolk.com,0,0,0,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
atlantabasecamp.com,0,0,1,4,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
bit.ly,0,0,0,1,0,0,,0,0,1,1,1,0,0,1,1,1,1.0
playarprint.com,0,0,1,2,0,0,,0,0,1,1,1,0,0,1,0,1,1.0
07dd96.htmlcomponentservice.com,0,0,1,1,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
agemcargo.com,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
docs.google.com,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
appleid.apple.com-en.klantencs.com,0,0,1,0,0,0,,1,0,1,0,0,1,1,1,1,1,0.0
shifawll1.ae,0,0,0,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
esapcepro-org.com,0,0,0,1,0,0,,1,0,1,1,1,0,0,1,0,1,0.0
printam.ca,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
onemillionsolutionsinhealth.net,0,0,1,3,0,0,,0,0,1,0,1,1,0,1,0,1,0.0
alphasoftware.ir,0,1,1,2,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
minha-bv-logln-com.hotelfazendadalagoa.club,0,0,1,3,0,0,,1,0,0,1,1,0,0,1,0,1,0.0
yahoo1.hisastudio.com,0,0,0,1,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
codbo3-cod.com,0,0,0,1,0,0,,1,0,1,0,0,0,0,1,0,1,0.0
docs.google.com,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
medokofo.ml,0,0,1,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
cheaproomsvalencia.com,0,0,1,5,0,0,,0,0,1,0,0,1,0,1,0,1,0.0
www43.presentes-promocoes-premier.com,0,0,1,6,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
datascientist-shop.fr,0,0,1,9,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
sohoo.be,0,0,1,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
share.hsforms.com,0,0,1,1,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
u704893oyf.ha004.t.justns.ru,0,0,1,3,0,0,,0,0,0,0,0,0,0,1,1,1,0.0
us.megamilly.com,0,0,0,4,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
chikh-ali.com,0,0,0,3,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
myozhost.com,0,0,0,2,0,0,,0,0,1,0,0,1,1,1,1,1,1.0
viccats.camcam.dns-cloud.net,0,0,1,3,0,0,,1,0,0,0,0,0,0,1,0,1,0.0
hamt.jp,0,0,1,7,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
haywardtransportationllc.com,0,0,1,4,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
attach6119bgz.myratesale.com,0,0,0,0,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
spectometre.newimagefitness.net,0,0,1,4,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
magictriminc.com,0,0,1,10,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
chemstrymatch.000webhostapp.com,0,0,1,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
secure.runescape.com-en.ru,0,0,1,2,0,0,,1,0,0,0,1,0,0,1,0,1,0.0
acoustic-veil-digit.glitch.me,0,0,0,0,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
n4r7u.app.link,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
tinyurl.com,0,1,1,1,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
excellchuyensau.com,0,0,0,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
feciusa-my.sharepoint.com,0,0,1,5,0,0,,1,0,1,1,1,0,0,1,0,1,1.0
hamt.jp,0,0,1,7,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
novageracaotransportes.com.br,0,0,1,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
sonofabridge.com.net2care.com,0,0,1,2,1,0,,0,0,0,0,0,0,0,1,0,1,0.0
inaceinox.pt,0,0,1,6,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
adnet8.com,0,0,1,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
docs.google.com,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
docs.google.com,0,0,1,4,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
surveyheart.com,0,0,0,2,0,0,,0,0,1,0,0,0,0,1,0,1,1.0
kergaukr.com,0,0,1,3,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
techmarketingbuffalo.com,0,0,1,1,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
paxfulonlinepayment.com,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,1.0
demo.mkt.exoret.com,0,0,0,0,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
nhms.solutions,0,0,1,4,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
grindtimegym.com,0,0,1,6,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
lz5.1ee.myftpupload.com,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,1,1,0.0
secureline-helpdesk.com,0,0,0,2,0,0,,1,0,0,1,1,0,0,1,0,1,0.0
findngrow.com,0,0,1,6,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
docs.google.com,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
fr.chromeproxy.net,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
espace-client.fr,0,0,0,3,0,0,,1,0,0,0,1,0,0,1,0,1,0.0
zohard.com,0,0,1,8,0,0,,0,1,1,1,1,1,0,1,0,1,0.0
drive.google.com,0,0,1,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
adnet8.com,0,0,1,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
services.runescape.com-un.ru,0,0,1,2,0,0,,1,0,0,0,0,0,0,1,0,1,0.0
nf3ftix-refu31paym.com,0,0,0,1,0,0,,1,0,1,0,1,1,1,1,1,1,0.0
cgi.ebay.de.annas.id,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
nationalsportsgroup.icu,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
ecodrink.vn,0,0,0,3,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
sdsd.carlowc.com,0,0,0,1,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
evidentfreedom.icu,0,0,0,3,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
bre-tech.com,0,0,1,2,0,0,,1,0,0,0,1,0,0,1,0,1,0.0
arsalanconstructioncompany.com,0,0,1,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
taddepol.edu.hk,0,0,1,3,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
magpieroost.com,0,0,0,3,0,0,,0,0,1,0,1,0,0,1,0,1,1.0
webexert.com,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,1,1.0
sandburg.xfinityhelp.com,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
comdi3horas.joomla.com,0,0,1,4,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
boraprafrentebra18k.com,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
mariamuller.com.br,0,0,1,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
kisa.link,0,0,0,1,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
mail.agricareseeds.com,0,0,1,6,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
suraseyidova.com,0,0,0,2,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
tableau-et-compagnie.fr:443,0,0,0,1,0,0,,1,0,1,1,1,0,0,1,0,1,0.0
atendimento-sac-pg.joomla.com,0,0,0,2,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
poddar-wonder-city.co.in,0,0,0,1,0,0,,1,0,1,0,0,0,0,1,0,1,0.0
promerica-plataforma-appvirtual.com,0,0,0,0,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
printerparts.co.ke,0,0,1,3,0,0,,0,0,1,1,1,1,1,1,1,1,0.0
lbmengenhariarj.com.br,0,0,1,3,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
agro-hotel.com,0,0,0,1,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
kaizenpak.com,0,0,1,6,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
1drv.ms,0,0,0,2,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
securemail9.godaddysites.com,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
golfencordoba.com,0,0,1,2,0,0,,0,0,0,0,0,1,0,1,1,1,0.0
grindtimegym.com,0,0,0,4,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
dzd.rksmb.org,0,0,1,5,0,0,,0,0,0,0,1,0,0,1,0,1,1.0
dotpay.i-dpd.pl,0,0,1,1,0,0,,1,0,1,0,1,1,1,1,1,1,0.0
planwise.co.za,0,0,1,7,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
jiibli.muhamedkhalid.com,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
lamvb.czweb.org,0,0,0,1,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
ersfilter-my.sharepoint.com,0,0,1,5,0,0,,1,0,1,1,1,0,0,1,0,1,1.0
borrachao.com.br,0,0,1,7,0,0,,0,0,1,1,1,1,0,1,0,1,0.0
sanoltechnologies.com,0,0,0,3,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
35.188.36.185,1,0,1,8,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
estaremos-nessa-crise-unidoscom.com,0,0,1,2,0,0,,1,0,1,0,1,1,0,1,0,1,0.0
protourssoccer.com,0,0,1,6,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
labyrinthtanning.com,0,0,0,2,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
zohard.com,0,0,1,8,0,0,,0,1,1,1,1,1,0,1,0,1,0.0
mamaregy.com,0,1,1,1,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
scotiabank-com-mx.acceso-cliente.com,0,0,0,0,0,0,,1,0,0,1,1,0,0,1,0,1,0.0
repositorio.vk2.com.br,0,0,0,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
scubamamma.com,0,0,0,3,0,0,,0,0,1,1,1,1,1,1,1,1,0.0
email.zalinco.com,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
streck.com.br,0,0,0,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
servizidifatturazione.cloudaccess.host,0,0,1,3,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
jairtavares.com,0,0,0,3,0,0,,0,0,1,0,0,0,0,1,0,1,1.0
eischool.com.ng,0,0,0,4,0,0,,0,1,1,1,1,1,0,1,0,1,0.0
08group.tv,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
titaniumdobrasil.com.br,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,,1,0,0,1,1,0,0,1,0,1,1.0
juegosdemesamodernos.com,0,0,1,7,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
paypal-webnative.surge.sh,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,0,1,0.0
osool-eg.com,0,0,0,4,0,0,,1,0,0,0,0,0,0,1,0,1,0.0
kbimperial.com,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
tiscali-rimborso.it,0,0,0,1,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
smprintingpress.com,0,1,1,2,0,0,,0,0,1,0,0,1,1,1,1,1,0.0
proviamocosamanca.it,0,0,1,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
saldao-de-mes-das-maes.com,0,0,1,2,0,0,,1,1,1,1,1,1,1,1,1,1,0.0
mmagaluofertashoje.com,0,0,0,1,0,0,,0,1,1,1,1,1,1,1,1,1,0.0
veazieit.com,0,0,1,3,0,0,,0,0,1,0,0,0,0,1,0,1,1.0
mattfitterer.com,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
update.troyvanspanje.com,0,0,1,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
emlakwebtasarim.com,0,0,0,2,0,0,,0,1,0,1,1,0,0,1,0,1,0.0
mtmonly.com,0,0,1,5,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
instagram.com,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
cheaproomsvalencia.com,0,0,1,5,0,0,,0,0,1,0,0,1,0,1,0,1,0.0
restaurantelabarquita.com,0,0,1,2,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
mytanfarma.com,0,0,1,5,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
paypal.co.uk.session23406304fd15e72e65304c141af8898f117.33s3.smoz.us,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
rhizucor.com,0,0,0,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
betasusguncelgir.blogspot.com,0,0,0,0,0,0,,0,1,0,1,1,0,0,1,0,1,1.0
meliskuris.com,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
186.75.130.46,1,0,0,1,0,0,,0,0,1,1,1,0,0,1,1,1,0.0
docs.google.com,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
rkgreany-seg3-2.kk.sopqa.arg.r.de.a2ip.ru,0,0,1,6,0,0,,1,0,0,0,1,0,1,1,0,1,0.0
stolizaparketa.ru,0,1,1,7,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
verification__emai.godaddysites.com,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
colegiomoura.com.br,0,0,0,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
southcountyclassified.com,0,0,1,5,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
bancobpm-youweb.com,0,0,0,0,0,0,,1,0,1,0,1,1,1,1,1,1,0.0
samcool.org,0,0,1,1,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
alibaba.com.spatialsys.com.ru,0,0,1,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
turkmcse.com,0,0,0,2,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
comicsgames.com,0,0,1,5,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
negociacaoveiculos.com,0,0,0,0,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
portraitomar.net,0,0,0,3,0,0,,0,0,0,0,1,1,1,1,1,1,0.0
storage.googleapis.com,0,0,0,2,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
myozhost.com,0,0,0,1,0,0,,0,0,1,0,0,1,1,1,1,1,1.0
vulkanland-bio-safran.at,0,0,1,2,0,0,,1,0,1,1,1,0,0,1,0,1,0.0
gold-mail.ru:443,0,0,0,0,0,0,,1,0,1,1,1,0,0,1,0,1,0.0
bancoltauatendimentoao-cliente.acesso30horas.com,0,0,1,3,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
steamvert.tk,0,0,0,0,0,0,,0,0,1,1,1,1,0,1,0,1,0.0
cheaproomsvalencia.com,0,0,1,5,0,0,,0,0,1,0,0,1,0,1,0,1,0.0
onemillionsolutionsinhealth.net,0,0,1,3,0,0,,0,0,1,0,1,1,0,1,0,1,0.0
cartoworld.co.ke,0,0,1,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
kalayekhabeyas.ir,0,0,1,8,0,0,,0,1,1,1,1,1,1,1,1,1,0.0
voterapp.jamaat.org,0,1,1,2,0,0,,0,0,0,0,0,0,0,1,0,1,1.0
icloud.com.athz.us,0,0,0,0,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
rinder.com.ar,0,0,1,3,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
oportunidadedasemana.com,0,0,1,1,1,0,,0,1,1,1,1,0,0,1,0,1,0.0
akilili.com,0,0,1,4,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
drive.google.com,0,0,1,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
ayjegvgm.livedrive.com,0,0,1,2,0,0,,0,0,0,1,1,0,0,1,0,1,0.0
16tiles.com,0,0,0,1,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
liderfmtocos.website.radio.br,0,0,1,7,0,0,,0,0,0,1,1,1,0,1,0,1,0.0
godandgoddess.com,0,0,0,1,0,0,,0,0,1,0,0,1,0,1,0,1,0.0
rakuten.co.jp.wthrkb.ph,0,0,0,1,0,0,,0,1,1,1,1,1,1,1,1,1,0.0
enigreen.net,0,0,1,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
paullemmerick.com,0,0,1,5,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
deref-gmx.net,0,0,1,4,0,0,,1,0,1,1,1,0,0,1,0,1,0.0
facebook.com.triumphhomes.co.uk,0,0,0,0,0,0,,0,0,1,0,1,0,1,1,0,1,0.0
steamproxy.net,0,0,1,2,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
car-debate.com,0,0,1,2,0,0,,1,0,0,0,0,1,0,1,0,1,0.0
zohard.com,0,0,1,8,0,0,,0,1,1,1,1,1,0,1,0,1,0.0
belshop.fitcurves.org,0,0,0,1,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
elgabalawy.com,0,0,0,1,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
managephoenix.com,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,1.0
user-account-setting-security-support-amazon.com,0,0,1,0,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
sites.google.com,0,0,0,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
brandedmikadotrousers.com,0,0,1,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
glueturn.nn.r.appspot.com,0,0,1,1,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
conhantaohpg.com,0,0,1,7,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
adnet8.com,0,0,1,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
snip.ly,0,0,0,1,0,0,,0,0,1,1,1,1,1,1,1,1,0.0
pc604.com,0,0,0,4,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
ghconsulting.co.uk,0,0,1,5,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
outridebd.com,0,0,1,2,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
start-123.ru,0,0,1,3,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
reimer-gartenbau.de,0,0,1,3,0,0,,1,0,0,1,1,0,0,1,0,1,0.0
chikh-ali.com,0,0,1,4,0,0,,1,0,1,0,1,0,0,1,0,1,0.0
withinmyskin.com,0,1,0,1,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
cestainhouse.com.br,0,0,0,2,1,0,,0,0,1,1,1,0,0,1,0,1,0.0
fareast.qa,0,0,1,3,0,0,,0,1,1,1,1,1,0,1,0,1,0.0
infoupdate-three.com,0,0,0,1,0,0,,1,0,1,0,1,1,1,1,1,1,0.0
nortiainteriors.com.au,0,0,1,6,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
bootnbonnet.org,0,0,1,7,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
sparkpassedecom.com,0,0,1,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
evangelicalfriendsmission-my.sharepoint.com,0,0,1,5,0,0,,1,0,1,1,1,0,0,1,0,1,1.0
ciimer-aiidat.com,0,0,0,0,0,0,,1,0,1,0,1,0,0,1,0,1,1.0
soyalejo.com,0,0,0,2,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
odaah.com,0,0,1,4,0,0,,0,0,1,1,0,0,0,1,0,1,0.0
c1511482.ferozo.com,0,0,0,4,0,0,,0,0,1,0,1,1,1,1,1,1,0.0
urbanmeisters.ovh,0,0,1,6,0,0,,0,1,0,1,1,0,0,1,0,1,0.0
edwardinvestment.com,0,0,1,2,0,0,,0,0,1,0,1,0,0,1,0,1,1.0
brahminudyog.com,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
mail2.mclink.it,0,0,1,6,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
asting.cz,0,0,0,1,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
kupelis.com,0,0,1,9,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
pantorouter.ir,0,0,1,4,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
muggetlogin.oa.r.appspot.com,0,0,0,1,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
insularbank.ph,0,1,1,3,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
micromode53.xyz,0,0,1,5,0,0,,0,1,1,1,1,1,1,1,1,1,0.0
perfectliker.net,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
usereinloggen.com,0,0,1,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
inversionesgini.com,0,0,1,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
chat-whattsapp.com,0,0,0,1,0,0,,1,0,0,0,1,0,0,0,0,1,0.0
apconsultingengineers.com,0,0,0,1,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
trbetasusgiris.blogspot.com,0,0,0,0,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
shopytricks.com,0,0,1,3,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
kenovel.store,0,0,0,1,0,0,,0,1,0,1,1,0,0,1,0,1,0.0
rakuten.co.jp.aplicationsuppornum43.supportaplicationpublicinformationcollecon8.xyz,0,0,1,5,0,0,,0,0,1,1,1,1,1,1,1,1,0.0
lojaxgrowup.com,0,0,1,6,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
webmasteremailsupdating2020.hexat.com,0,0,0,1,0,0,,0,0,0,1,1,0,0,1,0,1,1.0
myfitnessboost.de,0,0,1,4,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
app.rspread.com,0,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,1,0.0
secure.runescape.com-en.ru,0,0,1,2,0,0,,1,0,0,0,1,0,0,1,0,1,0.0
artexport.com.vn,0,0,1,7,0,0,,0,1,0,1,1,0,0,1,0,1,1.0
fifohbibou.blogspot.com,0,0,0,0,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
espaceclientv1.fr,0,0,1,5,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
prettanike.com,0,0,0,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
i-m.mx,0,0,0,2,0,0,,1,0,0,0,0,0,0,1,0,1,0.0
livecentralmethodist-my.sharepoint.com,0,0,1,5,0,0,,1,0,1,1,1,0,0,1,0,1,1.0
titan-valves.com,0,0,0,5,0,0,,1,0,1,0,0,0,0,1,0,1,0.0
brianbegin.com,0,0,1,7,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
wizmozinteractive.com,0,0,1,3,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
estocap.com.br,0,0,1,5,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
refailogistics.com,0,0,1,3,0,0,,0,0,1,0,0,0,0,1,0,1,0.0
bizcloudz.net,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
tudoemgeladeiras.com,0,0,1,2,0,0,,0,1,1,1,1,0,0,1,0,1,0.0
meuitaucard.com,0,0,1,1,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
perdoesdiesel.com.br,0,0,0,2,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
services.runescape.com-m.cc,0,0,0,0,0,0,,1,0,1,1,1,0,0,1,0,1,0.0
dobesell.com,0,0,1,2,0,0,,0,0,0,0,1,0,0,1,0,1,0.0
23.98.216.241,1,0,0,1,0,0,,0,0,1,1,1,0,0,1,0,1,0.0
betasusgiir.blogspot.com,0,0,0,0,0,0,,0,1,1,1,1,0,0,1,0,1,1.0
topekalodging.org,0,0,0,2,0,0,,0,0,1,0,1,0,0,1,0,1,0.0
ersfilter-my.sharepoint.com,0,0,1,5,0,0,,1,0,1,1,1,0,0,1,0,1,1.0
cheaproomsvalencia.com,0,0,1,5,0,0,,0,0,1,0,0,1,0,1,0,1,0.0
